Content,Date,Title
性的少数者の人権、尊厳を守り、差別をなくす礎となる法律へと、国会の議論でさらに練り上げなければならない。「ＬＧＢＴ理解増進法案」をきのう、自民党がまとめた。２年前に超党派の議連で合意した法案を、法制化に反対する議員に配慮して修正したものだ。差別解消を掲げた法案を野党４党が共同提出した１６年、自民党は「理解増進法案」の概要をまとめたが、ＬＧＢＴ支援の「行き過ぎ」を批判する議員もいて議論は滞っていた。今回の動きは、主要７カ国（Ｇ７）サミットの広島開催を前に、各国に後押しされたことが大きい。法案は政府や自治体、事業主らに対策を講じるよう求めており、現状把握や教育・啓発、相談体制整備など、これからの施策の拡充を下支えするものだ。ただし、超党派合意による法案と比べ、理念の後退は明らかだ。第１条（目的）の「性的指向及び性自認を理由とする差別は許されない」という表現を削除し、第３条（基本理念）の「差別は許されない」を、「不当な差別はあってはならない」に変えた。修正された経過をふまえると「正当な差別」や「許される差別」があるとのメッセージを放つことになりかねない。性同一性障害をめぐる表現では、元の「性自認」という言葉をすべて、「性同一性」に置き換えた。いずれも対応する英訳は同じだが、自民党内の議論では、「自認する性」に基づく権利を守る規定にすべきでないとの意見も出たという。当事者が公共のトイレや浴場で社会のルールに反した行動をするといった先入観に基づく発言も散見された。差別をなくすための議論で当事者をおとしめている事態は深刻だ。仮に女性トイレを安全に使えない状況があるなら犯罪対策の領域で、問題を取り違えている。不安やわからないことがあっても当事者の声を聞き、ともに解決の道を探すのが政治家ではないのか。恋愛の対象が異性でない、法律上の性と自認する性が異なるといったことは、自分ではどうにもできないことだ。多くの人が結婚などの制度の壁や周囲の差別、偏見に悩み、自死する人さえいる現状は、見過ごしがたいものがある。差別の禁止をはっきり打ち出すどころか、温存しかねない法案は、当事者が抱える問題を解決する意志が自民党にあるのか疑念を持たせる。当事者や支援団体は、差別の禁止や、同性間の結婚を認めていない法制度の見直しを、国会・政府に求めてきた。その第一歩となる法として、この法案が適切なのか、与野党で審議を尽くさねばならない。,2023-05-16T20:00:00.000Z,ＬＧＢＴ法案　与野党で議論を尽くせ
核兵器がもたらす人間の破壊を最も克明に証言する地は、被爆都市をおいてほかにない。原爆を投下した国と、その「核の傘」の下にある主要国の首脳が広島で初めて一堂に会する。人類の過ちを繰り返さぬ誓いを、明確に発するよう求める。米欧日など主要７カ国（Ｇ７）の首脳会議が１９日に始まる。インド、豪州、韓国など各地の８カ国も招待される。米英仏印は核保有国で、他の多くは米の核抑止に依存する国だ。ロシアと中国の姿はないとはいえ、核をめぐる安全保障に重責を負う首脳を被爆地に集めた岸田首相の努力は是としたい。ただし、この歴史的な会議に実質が伴うかどうかは、成果を見極める必要がある。長野県で先月にあったＧ７外相会合は「核なき世界」の目標を掲げつつ、「現実的で実践的な責任あるアプローチ」を強調した。安保環境の悪化をにらみ、核戦力を強化する米英などの動きを追認した側面が強い。世界の核兵器数の全体的な減少は逆行させない――外相会合はそう訴えたが、実際には今ただちに核軍縮を始めなければ増加に転じると、国際研究機関は警鐘を鳴らしている。ロシアによる核の脅しは深刻であり、中国の軍拡は看過できない。だが、それに引きずられて際限のない軍拡競争に陥れば核戦争の恐れが一層高まる。岸田氏が提唱する「ヒロシマ・アクション・プラン」は、核兵器不使用の継続などを求めている。だが眼前の課題は、その不使用をどう担保するかだ。核の安全を事実上、保有国の裁量にゆだねる現状では危うい。今回の招待国のうち、ベトナムやクック諸島、コモロなど５カ国が、核兵器禁止条約の批准または署名をしている。保有国が核削減に動かない現状に対する深い危機感の表れだろう。Ｇ７は条約を拒んでおり、外相会合の文書では言及すらなかった。岸田氏は「核保有国を動かさないと意味がない」というが、ではどう動かすか、能動的な方策を描くときだ。直視すべきは、核のリスクが長期的に高まっている現実である。Ｇ７が関係強化を図る新興・途上国の多くは核に厳しい目を向けている。議長国日本は橋渡し役として、実効的な核軍縮を促す論議を主導すべきだ。昨年１月、米英仏中ロは共同声明で「核戦争に勝者はなく、決して戦ってはならない」と訴えた。各首脳はその理性に立ち戻り、原爆の実相を正視し、被爆者の声を聞き、核廃絶の重みを胸に刻んでほしい。Ｇ７会議には、現状追認に堕すことなく、現実を変える行動に踏み込む力強い宣言を期待する。,2023-05-16T20:00:00.000Z,Ｇ７首脳広島へ　核廃絶へ行動の起点に
創業者による性暴力疑惑が浮上しているジャニーズ事務所が、おととい初めて謝罪した。事務所の公式サイトで藤島ジュリー景子社長が登場する１分ほどの動画を公開し、被害を訴えている人やファンらに対しておわびを表明。さらに、これまでに寄せられた１０の質問に対する回答として、社長の見解を記した文章も合わせて掲載した。当のジャニー喜多川氏が故人であるため、事実関係の確認が難しい▽事務所や社長は性加害について知らなかった▽被害の相談を受けるため、専門家の指導のもと月内に外部窓口を設ける――といった内容だ。事務所はこれまでこの問題について正面から見解を述べることを避けてきた。ファンからも疑念の声が上がるなか遅きに失したが、ようやく世間に説明をしたことは一歩前進といえる。だが、そのやり方は、納得がいくものとはほど遠い。まず、なぜ記者会見を開いて社長が直接、疑問や批判に答えようとしないのか。公開した文章は質問に回答する形をとっているが、実際には一方的に言いたいことを並べたにすぎない。喜多川氏の性加害について、事務所は知らなかったとの主張ひとつとっても説得力を欠く。いったいどんな調査をした結果、そう結論づけたのか。第三者委員会による調査はしないと明言していることも見逃せない。ヒアリングを望まない人が調査対象になる可能性が大きく、慎重を期すべきだと専門家から指導を受けたからだというが、理解に苦しむ。性暴力の被害についての調査に、しかるべき配慮が必要なのは当然だ。しかしだからこそ、当事者として利害関係のある事務所ではなく、第三者による独立した調査が必要なはずだろう。多くの未成年が長期にわたって重大な人権侵害にさらされていた可能性のある深刻な事態である。広く大衆を相手に影響力の大きい事業を手がけてきたジャニーズ事務所には、ひときわ重い社会的責任が課せられていることを改めて自覚すべきだ。藤島社長は公開した文章で、エンタメ業界は特殊であるという甘えを捨て、コンプライアンス強化を進めていると述べた。だが、今回の事務所の対応は、まさに「甘え」そのものだ。内向きな体質は変わっていないと言わざるをえない。そのような体質こそが、長年にわたって疑惑が見過ごされる土壌となっていたのではないのか。記者会見を開き、調査は独立した第三者委に委ねる。経営刷新を強調するなら、具体的な行動で示す必要がある。これで幕引きを図ることは許されない。,2023-05-15T20:00:00.000Z,ジャニーズ謝罪　これで幕引き許されぬ
再び戦闘の最前線になるのではないか。そんな不安が高まる中で、沖縄は１５日、日本への復帰から５１年を迎えた。本土から犠牲を強いられる構図は半世紀を経ても変わらず、むしろ新たな懸念が浮上する。その現実に目を向けたい。岸田政権は昨年、国家安全保障戦略など安保関連３文書を改定し、敵基地攻撃能力の保有で防衛力強化へ踏み出した。台湾や中国に近い沖縄県の南西諸島には陸上自衛隊の駐屯地を相次いで開設し、ミサイル部隊を配備。米軍も沖縄の海兵隊を改編し、離島に機動的に展開する即応部隊を創設する方針だ。基地強化の流れはいつの間にか既成事実化し、国は基地負担軽減どころか、沖縄との溝を深める方向へ突き進んでいる。太平洋戦争で地上戦があった沖縄では県民の４人に１人が犠牲になった。戦争が起きれば軍事拠点は標的となる。住民の不安を無視して有事への舞台作りに邁進（まいしん）するのではなく、近隣諸国との連携や外交努力もあわせ、基地のあり方を幅広い視野に立って考え直すべきだ。いま、改めて思い起こしたい歴史的な文書がある。復帰前年の７１年、琉球政府が作った「復帰措置に関する建議書」だ。１３２ページの文書は米軍により様々な権利が侵害されている実態を告発し、「平和憲法のもとでの基本的人権」や「基地のない平和な沖縄への復帰」を切実に求めている。復帰に際して問題点を列挙した「復帰の原点」ともいわれる。だが同年１１月、琉球政府の屋良朝苗主席が国会に手渡すため上京したその日、衆議院特別委員会は無視するように沖縄返還協定を強行採決してしまった。琉球政府の職員として作成に携わった平良亀之助（たいらかめのすけ）さん（８６）は、文書は「今でも生きている沖縄の要求だ」と主張し続けている。基地のない島をめざし、特別チームで約１０日で練り上げたのがあの建議書だった。「沖縄の声は審議もされず、ないがしろにされた。あのときの訴えを誠実に実行に移すよう、求め続けるべきだ」今も全国の米軍専用施設の７割が集中する沖縄の現実。軍と隣り合わせにいる危険を直視し、国全体の課題として取り組む必要がある。県公文書館にある建議書にはこんな一文が出てくる。「従来の沖縄は余りにも国家権力や基地権力の犠牲となり手段となって利用され過ぎてきました。復帰という歴史の一大転換期にあたって、このような地位からも沖縄は脱却していかなければなりません」基地が地元に落とす深刻な影を、原点に返って考えたい。,2023-05-15T20:00:00.000Z,沖縄復帰５１年　犠牲強いる構図直視を
アイヌ民族の遺骨４体が、オーストラリアの博物館から返還され、およそ１００年ぶりに日本へ戻ってきた。明治から戦後にかけ、国内では研究者たちが盛んにアイヌの人々の遺骨を墓から発掘し集めた。国際的にも先住民の遺骨を使った研究が注目されていた。そんななか、日本の研究者が豪側に寄贈したものだった。現地で行われた返還式典で、博物館の幹部はアイヌ民族の代表者に会い、遺骨が奪われたことで人々が負った苦痛に対する謝罪の言葉を述べたという。ひるがえって国内はどうか。アイヌの遺骨について政府は「人々の意にかかわらず収集されたものも含まれているとみられている」との見解を示している。盗掘同然のやり方で収奪されたものが多いとの批判は根強く、保管方法がずさんだったことも明らかになっている。民族の尊厳や人権を踏みにじる、決して許されない行為だ。国は近年ようやく調査に乗り出し、１８年時点で北大や札幌医大、東大、京大など１２大学が１９００を超えるアイヌの遺骨を保管していることが判明した。アイヌの人々が提訴するなどしてすでに返還されたものもあるが、一部にとどまる。政府は、遺骨をもとにあった地域へ返す基本方針を掲げるが、うまく進んでいない。発掘地域がわかっていても、地元が必ずしも受け入れを希望するとは限らない。返還の受け皿となるアイヌのコミュニティーがすでにない場合もある。すぐに返還できない約１６００の遺骨について、政府は北海道につくった慰霊施設にいったん安置した。豪州から戻ったうちの３体もここに納められた。近現代の同化政策と学問とが一体となり、これほど多くの遺骨が本来帰る場所を奪ってしまった事実はきわめて重い。だが、政府や大学が事の重大さを直視してきたのかは疑わしい。これまでの経緯について十分な総括を行っているとは言いがたく、なにより、ごく一部を除いて謝罪も行われていない。一方で、学会などにはアイヌの遺骨を研究で使うための倫理指針を定めようとの動きもある。過去の反省が不十分なまま、都合良く未来にばかり目を向ける姿勢にアイヌの人々が不信を強めるのは当然だろう。４年前にできたアイヌ施策推進法は、先住民族であるアイヌの誇りの尊重を掲げる。政府や関係大学は、アイヌの人々の尊厳を傷つけてきたことに対して謝罪するのが筋ではないのか。豪政府は、先住民族への遺骨の返還を癒やしと和解のための手続きと位置づけている。こうした姿勢に学ぶべきときだ。,2023-05-13T20:00:00.000Z,アイヌの遺骨　帰る場所　奪った罪深さ
一定以上の収入がある高齢者の医療保険料引き上げが決まった。年齢を問わず負担能力に応じた仕組みに変えていく動きではあるが、本格的な高齢化と人口減少を見据えれば、改革の第一歩に過ぎない。社会保障制度全体で、給付と負担の議論をさらに深める必要がある。きのうの国会で、健康保険法などの改正案が成立した。７５歳以上の高齢者が負担する保険料の伸びと、現役世代の後期高齢者支援金の伸びが１人あたりで同程度になるよう見直す。その一環として、所得が多い高齢者の保険料の上限も段階的に引き上げる。また、子育て支援として４月に増額された出産育児一時金の費用の一部を、７５歳以上の高齢者にも負担してもらう仕組みも導入する。現役世代でも、給与水準の高い大企業の健康保険組合などの負担を重くする。少子化で現役世代が減る中で、高齢でも余裕のある人に一定の負担を求めることは、やむを得ないだろう。ただ、その負担が過重にならないかには十分な留意が求められる。政府の説明では、負担が増えるのは年金収入が年１５３万円を超える人たちで、全体の約４割だという。高齢者の生活を支える公的年金は、最近の物価上昇ほどには増えておらず、今後も目減りが続く。負担が増える家計への影響は注視していく必要がある。そもそも、生活の状況は貯蓄をはじめとした保有資産の多寡によっても大きく異なる。国会審議でも、収入だけで負担能力を判断することの限界を指摘する声があり、付帯決議では、金融資産なども含めた負担のあり方などが今後の検討課題とされた。具体化を急ぐべきだ。高齢者の負担増は、今回の見直しにとどまらない。今後の費用の伸びが最も大きいと予想される介護保険については、２割負担を求める「一定以上所得」の対象を広げるかどうかの議論が続いている。根強い反対で先送りされた要介護度が低い人への生活支援サービスの扱いやケアプラン有料化の議論も控える。これらの見直しにどこまで踏み込むのか。こうした高齢者への負担増や給付抑制を、子ども・子育て政策の拡充の財源にする案も取りざたされる。その場合、医療・介護制度の安定のためには、別途一段の負担増や給付抑制を考えるということなのか。わかりやすい説明が必要だ。高齢者の負担増や給付の抑制にも限界があり、それだけでこれからの少子高齢社会を乗り切れるわけではない。税金投入のあり方も含めた全体像の議論を急がなければならない。,2023-05-12T20:00:00.000Z,高齢者負担増　制度全体の議論深めよ
小中学校に通う年齢なのに、どこにも就学していない可能性がある外国籍の子が８千人以上いる。文部科学省が全国の教育委員会を通じて昨年５月時点の人数をまとめた。１９年の初調査時の約２万人からは大幅に減った。自治体がこうした子どもを把握し、就学を促してきた成果といえる。一方で課題も多い。住民基本台帳に登録されている６～１５歳の外国籍の子は、約１３万７千人。このうち７７８人は、小中学校にも外国人学校にも通っていないと確認された。ほかに、教委が存在を把握できていない子や、保護者と会えずに就学状況を確認できなかった子が７４０５人いた。ただ、この中には、他の自治体に転居したり、出国したりしている例もあるとみられる。国際人権規約は全ての者に教育機会を与えるよう締約国に求める。文科省はこれをふまえ、希望する子は日本人と同様、無償で公立小中学校に受け入れるよう自治体に伝えている。だが、半数以上の自治体が、外国人家庭に子どもの就学を促す働きかけを行っていない。就学案内を送っていない自治体も２割以上あり、日本語だけの案内を送るケースも多い。外国籍の子が少ない自治体ほど、対応が遅れがちな傾向も見られる。教委だけで対応するのは限界がある。国際交流を担当する自治体の他部署やＮＰＯなどの協力を得て、実情の把握にいっそう努める必要がある。就学がかなってからも、学校内外の力を集めて、日本語指導など子どもが十分に学べる体制を整えることも欠かせない。外国人が多く暮らす市町で作る団体は昨年、文科省に対して「就学義務化」を求める提言を出した。現在の仕組みでは外国籍の子の就学促進は自治体任せで、人的にも予算的にも負担が大きい。義務化によって国からの財政的な支援を充実させ、不就学の子をゼロに近づける狙いがあったという。社会から疎外されたまま過ごす子どもは、危険な目に遭う可能性も高まる。国籍に関係なく、こうした状況を放置してはならない。消極的な自治体に取り組みを促し、外国人が多い自治体で支援に当たる人材を十分に確保するために、制度の見直しを本格的に検討する時期が来ている。経済的な魅力は一時より低下したかもしれないが、日本への永住を希望する在留外国人は多い。少子化が進む将来、十分な教育を受けた外国籍の子たちは日本の今後を支える大切な人材となるはずだ。人手不足が続くなか、日本をめざす外国人を着実に確保するためにも、早急に取り組むべき問題だ。,2023-05-12T20:00:00.000Z,外国籍の子ども　不就学ゼロへ検討急げ
「ふるさと納税」のゆがんだ仕組みが、貴重な税収を失わせ続けている。政府は防衛費や子育て予算の財源確保に苦心しているが、不合理な制度を放置したままでは、負担増への理解は得られないだろう。総務省は４年前、ふるさと納税への返礼品の調達費を寄付額の３割以下にするルールを導入した。自治体間の競争の過熱を抑えるためだ。同時に、送料や事務費も含めた経費総額は５割以下にする基準も定めた。ところが同省によると、２１年度に１３６市町村が、５割を超える経費を費やしていたという。ルールの軽視が甚だしい。集めたお金の半分以上が税収以外に消えていくことを、どう考えているのだろうか。さらに見過ごせないのは、総務省が５割規制の対象にしている経費は「募集に要する」ものに限っていることだ。受領証明書の送料といった寄付後の経費は対象外になっている。朝日新聞が納税額の上位２０自治体を調べたところ、計６３億円の費用が「寄付後」に生じていた。これらを含めると、上位２０自治体のうち１３で経費率が５割を超える。松本剛明総務相は５割基準の目的について、「寄付金のうち少なくとも半分以上が寄付先の地域のために活用されるべきという考え方」と説明している。ならば、寄付後の費用も対象に含めるのが当然だ。返礼品の３割基準に違反した自治体は、ふるさと納税の利用ができなくなる。５割基準でも、寄付後の費用も対象にした上で、継続的な違反自治体は利用から除外すべきだろう。そもそもふるさと納税は、返礼品を手に入れるために、自らが暮らす自治体の行政サービスにかかる費用負担の回避を認める制度だ。地方自治の精神を揺るがす仕組みというしかない。所得税を多く納める高所得者ほど恩恵が大きく、格差を助長するという欠陥もある。財政力の弱い地方を中心に、ふるさと納税に期待する自治体があるのは事実だ。だが、都市と地方の税収格差を是正するにしても、返礼品になりうる特産品の有無で寄付額が左右される仕組みは望ましくない。ふるさと納税をめぐっては、多額の寄付金を集めた大阪府泉佐野市への地方交付税減額の妥当性が裁判でも争われてきた。こうした問題が起きたのも、制度自体がゆがんでいるからだ。全国でみれば、ふるさと納税により、２１年度だけで少なくとも４千億円近い税収が実質的に失われている。経費のルールの中身や運用を見直すにとどまらず、制度の存続を含めて、根本からの再考を急ぐべきだ。,2023-05-11T20:00:00.000Z,ふるさと納税　根本から制度の再考を
アフガニスタンを統治するイスラム主義勢力タリバンが、女性への抑圧を強めている。それも女性の役割を社会から抹殺するかのような対応で、到底、容認できない。タリバンは２年前の８月に権力を握った際には、イスラム法の範囲内で女性の人権を尊重すると約束した。ところが、この半年ほどの間に相次いで強硬な政策を打ち出した。女子の中高生には通学再開を認めず、大学教育も停止した。ＮＧＯや国連機関に女性職員が出勤することも禁じた。アフガニスタンでは、過去２０年で新たに３００万人の女性が教育を受ける機会を得た、とされる。実を結びつつあった女性たちの希望が打ち砕かれるさまに、イスラム諸国でつくるイスラム協力機構（ＯＩＣ）からも懸念が表明された。国連安保理は先月、女性への抑圧的な政策の撤回を求める決議を、中ロを含む全会一致で採択した。いまだにタリバンを正統な政権と認める国が存在しないなか、決議にどう実効性を持たせていくかが問われよう。タリバンは、家父長制的な価値観が根強い地方を中心に支えられている。代わって統治できる勢力も見当たらないのが現実だ。制裁にだけ頼り、対話の扉を閉ざしては、アフガニスタンの人々を苦境から救い出すことはできない。頑迷にみえるタリバンにも穏健派はいるとされる。人口の半分を占める女性から教育を受ける権利や就労機会を奪えば、国づくりはおぼつかない。こうした理を説いて変化を促す努力が求められる。気にかかるのが中国の動きである。今月、秦剛外相が訪問先のパキスタンでタリバンの「外相」と会談した。中国は昨年３月、当時の王毅外相がカブールを訪問するなど、いち早くタリバンとの関係構築に動いてきた。銅やリチウム、油田などの開発にも投資している。中国はタリバンを正式な政府とは認めておらず、４月に発表した文書では女性の権利も尊重するよう求めている。であれば国際社会の懸念をしっかり伝えるべきだ。経済的な利得を優先し、なし崩し的に政権承認につなげるようでは困る。日本は主要７カ国（Ｇ７）唯一のアジアの国であり、来週には議長国として広島でサミットを開く。ＯＩＣ加盟国で世界最大のイスラム人口を持つインドネシア、３月にアフガニスタン周辺国との会議を開催したインドの首脳も招待している。こうした国々と連携し、世界はアフガニスタンの女性たちを忘れてはいないとのメッセージを打ち出してほしい。,2023-05-11T20:00:00.000Z,タリバンと女性　権利抑圧で未来築けぬ
自衛隊と海上保安庁の協力が有事にうまく機能しなければ、双方が役割を果たせない。あらかじめ連携のあり方を定めておくことは大切だ。ただ、海保が軍事組織と見なされ、攻撃の対象となっては元も子もない。お互いの厳格な線引きは維持されなければならない。海保は国土交通省に属し、「海の警察」として、治安の確保や領海警備、海難救助などを任務とする。日本が武力攻撃を受け、自衛隊が防衛出動した際には、自衛隊法８０条に基づき、防衛相の統制下に入り、その指揮を受けることもある。自衛隊発足時からある規定だが、これまで具体的な取り決めはなかった。昨年末に改定した国家安全保障戦略が、両者の連携・協力の強化を明記したことを受け、政府が先月末、初めての「統制要領」を策定した。閣議決定によって統制下に入り、防衛相の指揮は海保の長官を通じて行う。自衛隊は戦闘に集中し、海保は住民の避難や海上における人命救助などに従事する。政府は、海保の任務や権限は平時と変わりなく、「自衛隊への編入」や「準軍事化」には当たらないと強調する。それは、海上保安庁法２５条が、海保やその職員が「軍隊として組織され、訓練され、又は軍隊の機能を営むこと」を認めていないためだ。自民党などには、この条文を改め、海保が持つ武器も、その使用権限も、強化すべきだという意見があるが、両者の一線を守ろうという政府の判断は妥当なものだ。政府は海保が戦闘地域に入ることはないとも説明する。ただ、刻々と変わる情勢の下、活動場所が非戦闘地域かどうか、見極めるのは困難に違いない。自衛隊と海保は、武力攻撃事態を想定した机上訓練を月内に、実動訓練を６月に行う予定だ。情報の収集、判断、伝達の態勢も含め、検証結果から教訓をくみとらねばならない。沖縄県の尖閣諸島周辺では、中国海警局に所属する船舶がほぼ毎日確認され、領海侵入も繰り返されている。船舶の大型化、武装化も進んでおり、２４時間態勢で警備にあたる海保の巡視船とにらみ合いが続く。政府は海保の予算を増やし、大型船の増強などを進める方針だが、軍事組織ではない海保が、他国と緊張状態にあっても、戦争に発展させない「緩衝材」の役割を果たしてきたことを忘れてはならない。警察力を超えるような装備を持たせたり、自衛隊の活動の一翼を担わせるようになったと見られたりすることで、長年培ってきた海保の強みが損なわれないよう、明確な役割分担を今後も続ける必要がある。,2023-05-10T20:00:00.000Z,海保と自衛隊　厳格な役割分担維持を
東京電力が昨年度、福島第一原発事故の損害賠償に充てる「特別負担金」の支払いを免除された。決算が１０年ぶりに赤字になったためだが、最優先すべき使命を十分果たせなかった現実は重い。東電自身の経営努力とともに、政府が決めた負担の枠組みの点検が必要だ。東電は１２年前に未曽有の事故を起こし、巨額の損失を背負って経営破綻（はたん）の瀬戸際に追い込まれた。だが、賠償や廃炉の混乱を避けるため、政府が実質国有化して管理下に置いた。賠償費用を国が肩代わりし、多くの電力事業者に負担金を払わせて回収する仕組みもつくった。事故の対応費用は政府の想定で約２２兆円にのぼる。被害の償いや廃炉・汚染土などの後始末、被災地の復興には、何十年もの時も要する。東電が国民負担で存続を許された理由は、これらを成し遂げる公共的使命の一点にほかならない。ところが、必要な資金を稼ぎ出す力は落ちている。今回の赤字は燃料高騰という外部要因が大きいが、この数年でみても、利益水準は再建計画が目標とする年４５００億円に遠く及ばない。並々ならぬ努力が求められていることを、経営陣と社員は肝に銘じる必要がある。東電は家庭向け規制料金の値上げを申請中で、まず逆ざやの解消をはかる構えだ。ただ、安定して利益を生むには、いっそうの経営効率化と事業構造の見直しが欠かせない。昨年には、太陽光発電と蓄電池などを組み合わせた「地産地消型」の電力サービスや、脱炭素投資の拡大を進める新方針を打ち出した。成長の糧に育てられるかが問われる。東電が負担金を想定通り払えないと、国の肩代わりが長びく。利息分が国民の負担増になり、枠組みそのものの安定性にも疑問が生じる。今の制度は、もともと多くの問題点が指摘されてきた。原発を持たない新電力にも賠償負担の一部を押しつけ、事故の責任をあいまいにしている。国が持つ東電株の売却により４兆円の除染費をまかなう想定も、株価低迷で実現性が疑問視され、実質国有化の出口は見えていないのが現実だ。会計検査院の昨秋の報告は、経済産業省に対し、賠償費の見込みの妥当性を検証し、負担のあり方を国民に十分説明する必要があると指摘した。東電にも収益力の強化を求めている。今のやり方で持続性があるのか。政府は定期的に検証し、改善策を検討すべきだ。国と東電は、原発事故がこれだけ巨額の負担をもたらすことを改めて直視し、課せられた責務を誠実に果たし続けなければならない。,2023-05-10T20:00:00.000Z,東電の負担金　責任果たす努力続けよ
米国で先週、中堅の銀行が経営破綻（はたん）した。米当局は預金者の動揺を鎮め、信用不安の連鎖を食い止めなければならない。同時に、これまでの規制・監督の不備を真摯（しんし）に反省し、是正に向けた検討を急ぐべきだ。資産規模で全米１４位の中堅行ファーストリパブリック銀行が１日に経営破綻した。富裕層の顧客が多く、保護の上限である２５万ドル（約３４００万円）を超える預金を多く抱えていた。３月に破綻した２行と似た構図で先行きが不安視され、預金流出が拡大したという。米最大手行のＪＰモルガン・チェースが買収し、すべての預金と資産の大半を引き受けたため混乱は抑えられた。だが、米国内では、預金流出が目立つ他の銀行に対しても、経営への不安がくすぶっている。こうした状況下で、米連邦預金保険公社は、企業の決済口座について預金保護の上限を引き上げる提案をしている。安易な公的支援は経営規律を損なう恐れもあるが、限定的な保護拡大で不安を鎮める方策は、検討の余地があるだろう。金融不安が欧州に及んだ３月のような事態を繰り返してはならない。破綻が相次ぐ背景には、米連邦準備制度理事会（ＦＲＢ）による急速な利上げがある。以前の低金利の下での貸し出しや購入した債券の価値が大きく下がり、銀行の健全性への懸念につながった。今回の買収では、引き受けた住宅ローンなどに損失が出れば、その８割を預金保険公社が負担するという。経営行き詰まりの直接的な原因が、銀行のずさんなリスク管理にあるとしても、規制・監督を担うＦＲＢの責任も重大だ。３月のシリコンバレー銀行の破綻を検証したＦＲＢの報告書は、監督が銀行の規模拡大に後れをとったことを認めた。経営のもろさを把握できず、措置が不十分だったという。パウエル議長は記者会見で「間違いを犯したことは十分認識している」と述べ、規制・監督の強化に取り組む方針を示した。報告書は、トランプ前政権下での銀行規制の緩和が効果的な監督を妨げたとも指摘した。ファースト銀についても経営実態と破綻の原因を検証するとともに、ＦＲＢが進めてきた利上げが銀行経営に与えた影響も踏まえ、必要な見直しを早急に進めなければならない。日本では今のところ、金融不安そのものの目立った波及は生じていない。ただ、現在のような状況が続けば、米銀が融資に慎重になり、利上げと相まって米国の景気を想定以上に減速させる恐れもある。その場合、輸出減などを通じた日本経済への悪影響にも警戒が必要だ。,2023-05-09T20:00:00.000Z,米銀行破綻　規制・監督の緩み正せ
隣国を違法に侵略する強権指導者が、独裁国の侵略を打ち負かした過去を誇る――。矛盾極まる光景である。歴史から真摯（しんし）に教訓を学ぶのであれば、ロシアのプーチン大統領はただちに戦争をやめ、兵をウクライナから引かねばならない。ロシアが第２次世界大戦でナチスドイツに戦勝した記念の式典がきのう、開かれた。プーチン氏は演説で、ロシアが戦争を仕掛けられていると主張。ウクライナ侵攻を、ロシア崩壊を画策する欧米から自国を守る戦い、と位置づけた。到底、国際理解は得られぬ暴論である。実際、式典に出席した外国首脳はベラルーシなど旧ソ連の数カ国のみ。かつては米仏など連合国だけではなく、日本やドイツなど敗戦国の首脳も参加した式典だ。立場を超えて戦争犠牲者を悼み、平和への連帯と和解を誓い合った舞台を、孤立と独善を象徴する場に一変させたプーチン氏の責任は重い。さらに今年は、沈鬱（ちんうつ）なムードが加わった。背景には、侵攻開始から１年以上を経て泥沼の戦闘から抜け出せなくなった現実がある。大統領が執務するクレムリンが無人機攻撃を受けるなど不穏な情勢は国内にも広がる。軍事パレードの規模が例年より大幅に縮小されたのは、兵器の余裕がなくなっている証しだろう。モスクワでは、第２次大戦参加者の写真を掲げる市民らの大行進も中止された。ウクライナでの戦死者の写真が掲げられたり、反戦の声が上がったりする事態を恐れたとみられる。プーチン氏は国内の不満を力ずくで抑え込む構えだ。国家反逆罪の最高刑を無期懲役に引き上げた。自由な報道への敵視も強めている。３月には取材活動中の米紙記者をスパイ罪で拘束した。異論を許さない恐怖政治そのものだ。戦争の最大の犠牲者が、理不尽な侵略を受けるウクライナの人々であることは、いうまでもない。一方、ロシア側の戦死者も最大で７万人と推計されている。その中には、ロシアでは禁じられている民間軍事会社が集めた囚人らも含まれる。兵士を消耗品としか考えない政権の非人道性が透ける。自国を無謀な戦争へと駆り立て、国民の命と将来を奪った暗愚の指導者――。プーチン氏がこの歴史の審判から逃れるのは難しいだろう。とはいえ、この戦争を止められるのがロシアだけであるのも直視すべき現実だ。今月のＧ７サミットで議長を務める岸田首相には、ウクライナ支援強化に加え、プーチン氏がさらなる破局に突き進むのを断念させる議論を先導してほしい。,2023-05-09T20:00:00.000Z,プーチン演説　現実直視し撤退決断を
