Content,Date,Title
北朝鮮が、日米韓の自制要求を無視し、「軍事偵察衛星の打ち上げ」と称して、事実上の弾道ミサイル発射を強行した。国際法違反の暴挙を断じて許してはならない。ミサイルは、北朝鮮西岸から南方向に向けて発射され、韓国西方の黄海に落下した。北朝鮮の発表によると、軍事偵察衛星を載せた「新型衛星運搬ロケット」が、１段目の分離後、２段目のエンジンに異常が生じ、推進力を失って墜落したという。北朝鮮当局は失敗を認めた。北朝鮮は、５月３１日から６月１１日の間に人工衛星を打ち上げると通告していた。日本政府は中止を要求したが、通告期間の初日に強行したことになる。北朝鮮による弾道ミサイル技術を使った打ち上げは国連安全保障理事会の決議で禁じられている。ロケットと弾道ミサイルの技術は基本的に同じであり、決議違反は明白だ。「衛星打ち上げ」の主張で正当化することはできない。今回の発射は、北朝鮮から米国本土に届く大陸間弾道ミサイル（ＩＣＢＭ）の技術開発と密接に関係している。ロケットのエンジン、燃料の性能向上や、宇宙軌道への衛星の投入技術は、ＩＣＢＭにも応用できるからだ。北朝鮮が２０１６年までに計５回、「衛星打ち上げ」と称して発射した際は、民生目的を掲げていた。今回は「米国などの軍事行動をリアルタイムで追跡する」と、軍事目的を明言している。ＩＣＢＭでも、軍事偵察衛星でも、北朝鮮の行動が成功すれば、日米韓にとって大きな脅威だ。北朝鮮は、早い時期に再度、衛星打ち上げを実施するとしている。阻止するために、国際圧力を強化する必要がある。安保理は、今回の発射を非難し、対北朝鮮制裁の強化へ動かねばならない。安保理常任理事国の中国とロシアがこれまで追加制裁を阻んできたことが、北朝鮮を増長させているのではないか。中露は認識を改めるべきだ。政府は今回の発射の直後、沖縄県を対象に、全国瞬時警報システム「Ｊアラート」を発令した。過去の発射時のような大きな混乱はなく、おおむね順調に機能したことは評価できる。北朝鮮ミサイルのデータを迅速かつ的確に把握し、ミサイル防衛や国民への情報発信の能力を高めるため、日本は米国を通じて韓国と情報を即時共有する方針だ。早期に運用を開始できるよう、協議を加速させてもらいたい。,2023/06/01,北ミサイル失敗再発射阻止へ国際圧力強めよ
ロシアとウクライナ双方の首脳から祝意が寄せられたことは、トルコのエルドアン大統領の独特の立ち位置を象徴している。強みを生かし、和平実現で成果を上げてほしい。トルコ大統領選の決選投票で、現職のエルドアン氏が野党統一候補を退け、再選を決めた。首相時代を含めて計２０年に及ぶ長期政権がさらに５年続くことになる。今後の焦点は、ウクライナ情勢を巡り、エルドアン氏がどのような外交政策をとるかだ。トルコは、米欧同盟の北大西洋条約機構（ＮＡＴＯ）に加盟している。その意味では「西側」の一員であり、ウクライナにも無人機を供与して支援してきた。一方で、エルドアン氏はロシアや中国との良好な関係を誇示している。ロシアからはエネルギーの輸入に加え、米国の反対を押し切って防空システムまで導入した。ウクライナ侵略に関する対露制裁にも加わっていない。米欧と中露の間でしたたかに立ち回り、自国の存在感を高めるのがエルドアン外交の特質だ。ロシアの妨害によって、ウクライナ産穀物の黒海経由の輸出が途絶えていたのを、国連と共に両国を仲介して再開させたのは、その最大の成果である。エルドアン氏は今回の選挙戦でも、仲介者としてのトルコの役割を強調し、和平交渉に乗り出す意欲を示していた。そうであるなら、ロシア軍の攻撃停止と撤収が和平の前提であることをプーチン露大統領に説いてもらいたい。トルコと米欧の今後の関係を占ううえで、スウェーデンのＮＡＴＯ加盟問題は試金石となる。スウェーデンはロシアの脅威増大を受けてＮＡＴＯに加盟申請したが、トルコは承認せず、加盟は先送りにされてきた。英仏独などすでに承認した国との温度差は大きい。エルドアン氏はＮＡＴＯの結束維持に気を配るべきだ。エルドアン氏はこれまでの選挙では大差で勝利していたが、今回は接戦に持ち込まれた。強権的な統治や言論弾圧への批判は強く、野党候補の善戦は国内の分断ぶりを浮き彫りにした。急激な物価高や通貨安、２月の大地震からの復興など、国内の課題は山積している。エルドアン氏は、反対派の批判にも耳を傾け、国民融和に努めねばならない。トルコは伝統的な親日国だ。エルドアン氏が中露のような権威主義に傾斜せず、米欧との協調を保つよう、日本も積極的に働きかける必要がある。,2023/06/01,トルコ大統領再選で真価問われる仲介外交
首相秘書官の中でも、政務担当は政策全般に目を配り、与党との調整にも関わるなど、最も重い役割を担うポストのはずだ。その自覚を欠いていたと言わざるを得ない。岸田首相が、長男で政務秘書官の翔太郎氏の更迭を決めた。翔太郎氏が昨年末、首相公邸に親族らを招き、公的なスペースで忘年会を開いていたことが理由だ。忘年会を報じた週刊文春によると、会合には親族ら１０人以上が集まったという。公邸内の赤じゅうたんの敷かれた階段の上で、出席者が組閣時の記念撮影をまねしたり、男性が寝転がったりしていた写真が掲載された。首相公邸は、首相や家族の居住空間ではあるが、海外の賓客をもてなすなど公的な機能も併せ持つ。普段から、警察による厳重な警備態勢も敷かれている。そうした場所に親族らを招き、忘年会に興じて戯れ合うなど、翔太郎氏の行動は公私混同のそしりを免れない。更迭は当然だ。翔太郎氏を巡っては今年１月、首相の欧米歴訪に同行した際、公用車で名所めぐりや買い物をしていたことが問題視された。政府は当時、名所を訪ねた目的は広報用の写真撮影で、買い物は、首相から閣僚への土産を購入するためだったとして、不適切な行動は一切ないと説明していた。野党からは「身内に甘すぎる」といった批判が出ていた。身内を庇（かば）う首相の姿勢が、長男の様々な騒動につながっている面は否定できない。そうした意味では首相の見識も問われている。首相は先週の参院予算委員会で、「私的な居住スペースでの親族の会食は問題ない」と述べ、自らもこの忘年会に顔を出し、挨拶していたことを明らかにした。首相は先週まで、翔太郎氏を「厳重に注意した」と述べながらも、更迭については否定していた。首相が方針転換を決めたのは、世論の反応が予想以上に厳しいと感じたためだろう。対応が遅きに失したのは、首相の気が緩んでいるからとしか思えない。首相に諫言（かんげん）する側近も、いなかったのだろうか。広島でのＧ７（先進７か国）首脳会議は一応、成功した形だが、国際情勢は緊迫し続けている。再び円安傾向が顕著となり、経済の先行きは見通せない。難題が山積する中、首相がたるんでいたら、政権の基盤が揺らぎかねない。首相は足元を固め直して、緊張感を持って政策遂行にあたる必要がある。,2023/05/31,首相長男更迭重責を担う自覚を欠いていた
インド太平洋地域における経済活動のルール作りに、米国が関与することは重要だ。サプライチェーン（供給網）の強化策をてこに、米国主導の経済圏を発展させたい。米国が提唱し、１４か国が参加する経済圏構想「インド太平洋経済枠組み（ＩＰＥＦ）」の閣僚会合が開かれ、供給網に関して協力することで実質合意した。昨年５月の発足以降、初の成果となる。半導体や鉱物などの重要物資が不足した際に各国が融通しあう協定を締結することを目指す。多国間で供給網についての協定をまとめるのは初めてだという。コロナ禍では、半導体の調達難が自動車などの生産を滞らせ、また、マスクや消毒液などの医療物資が足りなくなった。感染症の拡大や紛争などに備え、供給網の強化で協力するのは理にかなう。ＩＰＥＦは日米韓、豪州、インドなどのほか、東南アジア諸国連合（ＡＳＥＡＮ）からも７か国が加わっている。米国が、環太平洋経済連携協定（ＴＰＰ）から離脱した後、中国がこの地域で影響力を拡大しつつある。そうした状況下で、米国がアジア経済への関与を続けるために創設したのがＩＰＥＦだ。供給網、貿易、クリーンな経済、公正な経済という４分野でルール作りを進めるという。ただ、ＴＰＰと違い関税撤廃は含まれていない。米国への輸出を増やしたいアジアの国にとっては利点が少ないとの見方がある。まず、供給網についての協力で合意したのは、多くの国から賛同を得やすい分野だからだろう。連携を深める一歩としてほしい。合意には、重要物資の中国依存度を下げる狙いがある。中国は、市場の支配力を武器に、対立する国への物資の輸出を禁じる「経済的威圧」を繰り返している。特に、太陽光パネルや電気自動車（ＥＶ）の蓄電池に不可欠な鉱物資源で、高いシェア（占有率）を持つことが懸念されている。中国に頼らない供給網を構築する具体策を詰めてもらいたい。一方、ＡＳＥＡＮには、中国と経済的関係が深く、過度に中国を刺激したくないという国も多い。日本は脱炭素の支援など「実利」を提供しながら、米国との橋渡し役を務めることが大切になる。中国は地域包括的経済連携（ＲＣＥＰ）に加わり、ＴＰＰにも加盟申請している。それを強く牽制（けんせい）するためには、米国のＴＰＰ復帰こそが必要だと、日本は米国に説き続けるべきだ。,2023/05/31,ＩＰＥＦ会合供給網強化を連携の第一歩に
北朝鮮が日本に対し、「人工衛星」を打ち上げると通告した。軍事偵察衛星の可能性がある。日米韓への脅威を増大させる暴挙を、国際社会は結束して中止させねばならない。北朝鮮は、３１日から６月１１日の間に打ち上げを行うとしている。朝鮮半島西側の２か所と、フィリピン・ルソン島東側１か所の計３か所を、船の航行に影響がある危険海域に指定した。南西諸島など日本の領域内に破片などが落下する恐れがあり、政府は自衛隊に弾道ミサイルの破壊措置命令を出した。地対空誘導弾「ＰＡＣ３」部隊や迎撃ミサイル「ＳＭ３」搭載のイージス艦が対処する。警戒監視を強め、不測の事態に備えた万全の態勢をとることが重要だ。１９６７年発効の宇宙条約は、全ての国に宇宙開発の権利を認めている。だが、北朝鮮は国連安全保障理事会の決議で、「あらゆる弾道ミサイル技術を使った打ち上げ」を禁じられている。人工衛星を打ち上げるロケットと弾道ミサイルの技術は基本的に同じだ。北朝鮮が仮にロケットで衛星を打ち上げるとしても、強行すれば国際法違反となる。国連安保理は、北朝鮮に発射中止を要求し、発射した場合の制裁強化を警告する決議を迅速に採択しなければならない。非常任理事国の日本は、米国と共にこうした議論を主導する必要がある。中露は採択を妨げてはならない。北朝鮮が今回言及した人工衛星は、金正恩・朝鮮労働党総書記が４月に打ち上げ準備を指示した軍事偵察衛星とみられる。北朝鮮は過去にも、「衛星打ち上げ」と称して弾道ミサイルを発射してきたが、衛星の稼働は確認されていない。だが、近年の北朝鮮のミサイル開発の加速ぶりを見ると、偵察衛星の技術を獲得していてもおかしくはない。北朝鮮が２０２１年に発表した国防５か年計画にも、軍事偵察衛星の運用が盛り込まれている。稼働すれば、米韓両軍や自衛隊の動きが監視されることになる。ロケットから衛星を切り離す技術は、大陸間弾道ミサイル（ＩＣＢＭ）の弾頭切り離しにも応用できる。正恩氏は衛星の発射を通じて米国に対する「抑止力」を高めたいと考えているのだろう。日米韓は脅威の増大に対処するため、安全保障協力を一層強化する必要がある。北朝鮮はこうした動きを「差し迫った脅威」としているが、自らが地域の緊張を高めていることを認識すべきだ。,2023/05/30,北の発射予告「人工衛星」に潜む軍事的脅威
寡黙な主人公の心情を繊細に表現した高い演技力が世界に認められた。日本を代表する俳優の快挙を称（たた）えたい。カンヌ国際映画祭のコンペティション部門で、東京を舞台にした「パーフェクト・デイズ」に主演した役所広司さん（６７）が男優賞を受賞した。日本人の男優賞は、是枝裕和監督の作品「誰も知らない」の柳楽優弥さん（３３）以来、１９年ぶりだ。役所さんは、「やっと柳楽君に追いついたかな。賞に恥じないように頑張らなければ」と喜んだ。ベテランの快挙は、後進の励みとなるはずだ。「パーフェクト・デイズ」は、東京都渋谷区に快適な公共トイレの設置を進める財団などのプロジェクトに関連して制作された。役所さんが演じる寡黙な公共トイレ清掃員の暮らしを描く内容だ。ドイツの著名映画監督ヴィム・ヴェンダースさんがメガホンを取った。プロジェクトの趣旨に賛同したほか、役所さんと仕事をすることを熱望していたという。役所さんは、実際にトイレ清掃を学ぶなど真摯（しんし）に作品と向き合った。平凡な日常の中で小さな出来事に幸せを感じて生きる主人公を淡々と演じ、見る人を感動させたことが評価されたのだろう。東京・千代田区役所に勤めていた役所さんは、１９７８年に俳優の仲代達矢さんが主宰する「無名塾」に入り、俳優業を始めた。９６年には映画「Ｓｈａｌｌ　ｗｅ　ダンス？」など話題作に次々と主演し、演技賞を総なめにした。９７年には、カンヌで最高賞パルムドールに輝いた今村昌平監督の「うなぎ」で主演を務めたほか、ハリウッド映画にも出演し、国際的に高い評価を得ている。どんな役もこなせる幅広い演技力に定評があり、受賞は遅かったとも言える。さらに活躍の場を広げてもらいたい。今回のコンペティション部門では、是枝監督の新作「怪物」の脚本を担当した坂元裕二さん（５６）も脚本賞を受賞した。この部門で日本人のダブル受賞は初めてだ。脚本賞は一昨年の「ドライブ・マイ・カー」以来、２度目となる。海外では日本のアニメ映画が人気を集めることが多いが、今回の結果は実写映画でも日本の作品の質が高いことを証明した。役所さんのように、海外で認められる日本人俳優も徐々に増えている。ベテランの偉業を喜ぶとともに、若い世代が積極的に映画作りに挑戦する契機とし、映画界の活性化につなげることが重要だ。,2023/05/30,役所さん男優賞高い演技力が世界を魅了した
日本が武力攻撃を受ける事態は単なる理論的可能性ではなく、現実の脅威となっている。領土・領海を守るため、自衛隊と海上保安庁は連携し、対処能力を高めねばならない。政府は、有事の際に防衛相が海保を指揮するための手続きである「統制要領」を策定した。自衛隊と海保が協力し、円滑に任務を行えるようにする狙いがある。自衛隊法は、首相が自衛隊に防衛出動を発令した場合、防衛相が海保を指揮下に置くことができる、と定めている。この規定は１９５４年の法制定時からあるが、具体的にどのように運用するかについては、決まっていなかった。政府が長年の課題を解消したのは、日本周辺の安全保障環境がかつてないほど悪化しているからにほかならない。海保は通常、国土交通相が指揮・監督しているが、新たに決めた統制要領では、閣議決定で防衛相の指揮下に入ることになる。他国から侵攻を受けた場合、自衛隊は攻撃を排除するため、前線での防衛作戦に集中する。一方、海保はその後方で、住民の避難や救援、周辺の漁船などへの情報提供、港湾施設でのテロ警戒といった任務に従事する。海保は、あくまでも警察機関として活動することになる。自衛隊と海保の役割分担を明確にし、それぞれが備える能力を最大限に発揮することが重要だ。ただ、手続きを定めただけで、万一の事態に的確に対処できるようになるわけではない。事前の綿密な共同訓練が不可欠だ。自衛隊と海保は、近く机上訓練を行ったうえで、海上での実動訓練を実施するという。武力攻撃事態はむろん、武装した漁民が離島に上陸するといったグレーゾーン事態も想定し、着実に練度を向上させてもらいたい。有事への備えでは、国民保護の体制作りも急務だ。特に離島住民の避難には、輸送力をどう確保し、避難先はどこにするのかなど、様々な課題がある。沖縄県は今年３月、先島諸島の住民を、民間の航空機や船舶を活用して九州に避難させる図上訓練を初めて行った。想定していた約１２万人の避難を完了するには、最短でも６日を要したという。国民保護では、都道府県が多くの役割を担っているが、航空会社との調整や、県域をまたいだ避難先の確保といった業務までこなすのは容易ではない。政府は自治体任せにせず、様々な取り組みを支援すべきだ。,2023/05/29,自衛隊と海保有事に備え連携を深化させよ
居住者が大量のごみをため込む「ごみ屋敷」は地域の環境を損ね、近隣住民とのトラブルの原因となる。国は対策を自治体に委ねるのではなく、法整備を早急に進めるべきだ。環境省が行った初の実態調査によると、全国の自治体で過去５年間に確認されたごみ屋敷は５２２４件に上った。東京都の８８０件が最多で、愛知県の５３８件、千葉県の３４１件が続いた。高知県や三重県でも２００件を超えており、約４割の自治体が「ごみ屋敷問題がある」と回答した。今や全国的課題である。ごみ屋敷を放置すれば、悪臭や害虫などが発生し、火災の危険も高まる。それにもかかわらず、自治体が居住者への指導などでごみを撤去できたケースは、約半数にとどまっている。ごみと認識していても高齢や病気で片付けられない人や、認知症で判断力が低下した人が、ごみ屋敷を生む例が少なくない。家族を亡くした高齢者が地域社会で孤立し、自治体の支援を拒否することもあるという。こうした人々に対しては、自治体のごみ処理部門だけでなく、福祉部門や地域住民も加わり、一体となって取り組む必要がある。しかし、より深刻なのは、居住者がごみを「財産」と主張し、説得に応じないケースだ。ごみ屋敷問題に直接対応する国の法律はない。このため、一部の自治体は、行政代執行でごみを強制撤去できる内容や罰則などを盛り込んだ条例を定めている。ただ、適用例は極めて少ない。自治体側に強制措置への抵抗感がある上、有識者会議に諮るなど、時間と労力がかかるからだ。仮にごみを撤去できても、居住者が同じことを繰り返すようでは、根本的解決にはならない。自治体の対応だけでは限界があるのは明らかだ。高齢化の進展や独居老人の増加により、ごみ屋敷問題が今後も拡大するのは避けられない。問題の重大性に比べて、政府の対応は遅れが目立つ。ごみ処理は環境省、福祉分野の支援は厚生労働省、といった政府内の縦割りにとらわれていては、各地の実態や自治体の要望を十分に把握できまい。適切な支援も行えないだろう。国は、ごみ屋敷に関する明確な対処方針を示す必要がある。廃棄物処理法などを改正し、近隣住民の生活を脅かす悪質な事例に対して実効性のある措置をとれるようにしてもらいたい。,2023/05/29,ごみ屋敷対策迷惑行為正す法整備が必要だ
世界保健機関（ＷＨＯ）は「万人の健康を守る」とうたっている。国際防疫体制の構築は人類全体の課題だ。中国が台湾を政治的に排除するのは、この精神に反する。スイスでＷＨＯの年次総会が開かれている。新型コロナウイルスの教訓をふまえ、新たな感染症の大流行（パンデミック）にどう備えるかが主要議題だ。ＷＨＯ非加盟の台湾はオブザーバー資格での総会参加を求めていたが、中国の反対で阻まれた。台湾のコロナ対策などの知見を各国が共有できないのは損失だ。台湾が総会から締め出されるのは７年連続になる。中国は、中台が一つの国に属するという「一つの中国」原則を盾に、台湾の国際機関への関与を排除している。１９７１年に中国が国連に加盟したのに伴い、台湾が国連から脱退し、ＷＨＯなどの国連機関からも離脱したのは事実だ。だが、台湾は２００９～１６年にはＷＨＯ総会への参加を認められていた。当時の国民党政権が対中融和政策をとり、中国が参加に反対しなかったからだ。「一つの中国」原則を認めない民進党の蔡英文政権が発足した後、中国が反対に転じたことは、それが政治的な動機に基づくことを如実に示している。台湾と外交関係を持つ国は、今回の総会への台湾参加を支持し、先進７か国（Ｇ７）も後押ししていた。感染症対策に国境や地域の壁は存在しないという認識は、政治対立を超えたものだ。これに対し、中国外務省報道官は、日米欧などが台湾の総会参加問題を「政治化」し、台湾を使って中国に圧力を加えているとの見解を示した。政治問題化しているのは中国自身ではないか。ＷＨＯ憲章は、万人が人種、宗教、政治信条などで差別されることなく、最高水準の健康を享受する権利を明記している。台湾の排除が、この基本的な理念にそぐわないのは明らかだ。中国に同調する途上国・新興国は、ＷＨＯの活動がゆがめられれば、自国の公衆衛生にも悪影響が及ぶことを自覚してほしい。空の安全に関わる国際民間航空機関（ＩＣＡＯ）も、中国人がトップになったのを機に、台湾を総会に招待しなくなった。民生分野でも国際社会での台湾の活動領域を狭めようとする圧力は、習近平政権下で一段と強まっている。国際機関が中国の政治的主張の場とならないよう、日米欧は結束を強め、対抗せねばならない。,2023/05/28,中国の台湾排除国際機関の理念をゆがめるな
トヨタ自動車グループで、品質を巡る不正が相次いでいる。日本を代表する企業グループの統治に緩みが生じたのはなぜか。原因を究明し、再発防止を徹底すべきだ。トヨタの子会社であるダイハツ工業で４月、安全性を確認する衝突試験の不正が発覚した。海外向けの４車種で、試験の時だけ前席のドア部品に本来の仕様とは違った細工をし、乗る人を傷つけにくくした。認証機関の定める手順に違反していたという。５月中旬には、国内向けハイブリッド車の側面衝突試験でも、不正が見つかった。電柱を模したポールに運転席と助手席の両側をぶつけて安全性を確かめる必要があるが、助手席側のデータを運転席側に流用していた。安全性は自動車で最も重要な要素だ。不正は、それを軽視する行為にほかならない。奥平総一郎社長は４月の記者会見で、「担当者は１回で試験を通したいというプレッシャーが大きかったのだろう」と釈明した。品質より、納期やコスト削減を優先する組織風土があったとすれば許されない。トヨタの豊田章男会長が「お客様の信頼を裏切る絶対にあってはならない行為だ」と謝罪したのは当然である。不正があった車種は、トヨタブランドとしても販売されていた。トヨタはダイハツを２０１６年に完全子会社化した後、トヨタ出身の奥平社長を送り込み、経営への関与を強めてきた。トヨタのグループ統治に問題はなかったか。トヨタグループでは昨年３月、トラック大手の日野自動車がエンジンの性能試験で、排ガスや燃費のデータ測定を不正な手法で行っていたことが発覚した。一時、国内で全車種の出荷が止まった。今年３月には豊田自動織機で、フォークリフト用エンジンの性能試験でデータを差し替えるなどの不正があったことがわかった。グループの鋼材メーカーである愛知製鋼でも今月、顧客の求める規格を満たさない鋼材を出荷していたことが明らかになった。トヨタは、自動車販売台数で世界一の巨大企業だ。そのグループ内で不正が相次ぐ事態は、日本のものづくりへの信頼を揺るがしかねない。トヨタは、責任の重さを自覚する必要がある。豊田会長と佐藤恒治社長は今月１２日、グループ１７社の首脳級と対応策を話し合ったという。問題を総点検し、人材を派遣するなどして、グループ全体の品質管理体制を立て直してもらいたい。,2023/05/28,トヨタグループ品質巡る不正はなぜ続くのか
田畑が広がる住宅街で住民と警察官が次々と殺される凄惨（せいさん）な事件が起きた。容疑者の動機は何なのか。警察官の殉職は防げなかったのか。早急に解明せねばならない。長野県中野市で、住民の女性が刃物で刺され、駆けつけた警察官２人が男に猟銃で撃たれた。現場近くには別の女性も倒れており、計４人が死亡した。その後、男は自宅に立てこもったが、約１２時間後に建物の外に出たところを身柄確保された。長野県警は、警官１人の殺人容疑で、３１歳の青木政憲容疑者を逮捕した。残る３人に対する殺害についても追及する方針だ。刃物で刺された女性は、畑の中を必死に逃げた後、近所の人の目前で刺されたという。事件の異様さと残忍さに言葉を失う。さらに青木容疑者は、「女性が刺された」との通報を受けて到着したパトカーの運転席に向けて発砲し、２人の警察官は車内で撃たれたとみられている。２人は、警察署の地域課に所属していた。地域の安全のために現場に急ぎ、突然、銃で命を奪われたことは無念というほかない。防弾チョッキは着けていなかった。容疑者が銃を持っていたとは知らず、思い至らなかったのだろう。ただ、このような事件が起きた以上、警察官の命を守るため、パトカーの窓ガラスを強化するなどの対策も検討課題となろう。青木容疑者は市議会議長の息子で、大学を中退後、家業の農業を手伝っていた。実家に戻ってからは口数が減っていたという。事件の背景や、被害者との間にトラブルがなかったかなど、県警は全容を明らかにしてほしい。青木容疑者は、猟銃や空気銃の所持許可を得ていた。過去の事件により銃の規制は強化され、現在は精神科医の診断書を添えた上で、都道府県公安委員会の審査を通らねばならない。容疑者の銃の所持や管理が適切だったかどうかも、検証すべきだ。立てこもった際、青木容疑者は銃を持ったままで、自宅からは銃声も響いた。一部の住民が学校の体育館に避難する事態となり、周辺にも大きな恐怖を与えた。また、死亡したもう１人の女性は、立てこもり現場のそばに倒れたまま、容疑者の身柄が確保されるまで長時間、放置された。県警は、容疑者の行動が予測できないため近づけなかったとしている。死亡の経緯や、立てこもりへの県警の対応の妥当性についても調べてもらいたい。,2023/05/27,長野４人殺害凄惨な犯行の裏に何があった
東日本大震災や新型コロナ禍で、日本学術会議が十分な役割を果たしたとは言えない。今後も生成ＡＩ（人工知能）への対応など科学的知見を要する課題は山積している。これらに的確に対処するためにも、学術会議の改革は必要だ。だが、政府が日本学術会議法改正案の今国会への提出を見送ったことで、会員選考のあり方などを見直す改革は宙に浮いてしまった。学術会議は現在、現会員の推薦に基づき、次の会員候補を選んでいる。しかし、この方式では女性や若手のほか、産業界からの起用が進まなかった。その結果、時宜を得た政策提言ができていない、といった指摘は多い。改革をうやむやにしたまま、毎年度、１０億円近い国費を投入し続けることは許されない。学術会議を科学者の代表機関にふさわしい組織に改めねばならない。本紙の報道によると、政府は、法改正に反対する学術会議が「役員の一斉辞任」などの行動に出て政治的混乱が生じるのを警戒し、法案提出を見送ったという。政局的な判断を優先し、本来実施すべき改革を先送りしたのであれば、ふがいない。国会で学術会議のあり方を多角的に議論する機会を失ったことは残念だ。学術会議は今後、有識者も交えて協議するよう、政府に求めている。だが、法案は既に学術会議側の要求を踏まえて用意されたものであり、改めて議論を要する問題ではない。協議に漫然と時間を費やすことは避ける必要がある。学術会議側があくまでも法案に反対し続けるなら、政府は、国から独立した特殊法人など民間法人に移行させるべきだ。遅くとも来年の通常国会までには結論を出すことが望まれる。頑（かたく）なに改革を拒む学術会議の姿勢は理解に苦しむ。今年２月には、先進７か国（Ｇ７）の主要学術団体に「政治の圧力で、科学の自由が損なわれる」として、各団体の支援を求める趣旨の手紙を送っていた。欧米の支持を後ろ盾に、政府に改革を断念させようとしたのだろう。これに対し、全米科学アカデミーは、学術団体の独立性の重要さを認めながらも、「外国の機関が日本国内の議論に介入するのは不適切だ」と返信した。外国の同調を期待するかのような学術会議側をたしなめた形だ。自らの主張を押し通すため、「外圧」を利用するつもりだとすれば、物事の真理を追究する学者がやることとは思えない。,2023/05/27,学術会議改革協議に漫然と時間を費やすな
経済安全保障の観点から、日本で半導体関連の投資に乗り出す海外企業が増えている。この流れを、日本の半導体産業の再興につなげたい。岸田首相は、米欧や韓国、台湾から半導体企業や研究機関７社の首脳らを招き、日本への積極的な投資や日本企業との連携を要請した。世界的な半導体企業の幹部が一堂に会するのは異例だ。日本の半導体関連産業への関心の高まりを示すものと言える。既に、半導体受託製造の世界最大手、台湾積体電路製造（ＴＳＭＣ）は熊本県で工場を建設している。スマホなどに使われる演算処理用のロジック半導体という先端品の工場だ。今回、ＴＳＭＣは追加投資の可能性に言及した。米マイクロン・テクノロジーは日本で新たに最大５０００億円を投じると表明した。広島県の工場で、記憶媒体となる次世代メモリーの開発や量産に取り組む。日本では、国が主導しトヨタ自動車やＮＴＴなどが出資した新会社「ラピダス」が、回路の線幅が微細な最先端半導体の製造を目指している。今回、幹部が来日した米ＩＢＭなどは、ラピダスへの協力の拡大を約束した。韓国のサムスン電子も日本で研究開発拠点の開設を検討する。海外企業が日本への投資に関心を寄せるのは、半導体の製造装置や部材で優れた技術を有する企業が多いことが一因だろう。製造装置は東京エレクトロン、部材ではシリコンウェハー大手のＳＵＭＣＯなどが、世界的に高いシェア（占有率）を持つ。そうした強みを生かし、海外の有力企業と連携を強めることが大切だ。米中の技術覇権争いなどで、重要物資のサプライチェーン（供給網）強化が求められている。中でも半導体は、軍需向けも含めて工業製品に欠かせない物資だが、生産能力は台湾や韓国などに集中し、先端半導体に限れば台湾が過半を占めている。中国に生産拠点を持つ企業も多い。地政学的リスクの高まりで、各社が供給網の分散化を模索し始めた可能性がある。友好関係にある国・地域が協力し、安定的に調達できる体制を作る必要がある。かつて、日本の半導体は世界で５割のシェアを誇ったが、海外との競争に敗れ、今では先端半導体を製造できる拠点を持たない。国は、半導体産業の支援のため２兆円の予算を確保した。外資の力を借りて産業の基盤を立て直すとともに、半導体関連の人材育成にも注力しなければならない。,2023/05/26,半導体戦略海外企業の協力で産業再興を
学者が研究成果を発表する学術誌の購読料が世界的に高騰し、大学が対応に苦慮している。国は研究活動の停滞を招かないよう、具体的な対策を講じる必要がある。研究者は、発表した論文の数や他の論文に引用された回数で評価される。有力な学術誌に論文を掲載してもらったり、他の学者の論文を参照したりするため、有力大学では、海外の学術誌などの購読に年数億円を費やしている。論文１本当たり数十万円の掲載料を学術誌の出版社に支払って、インターネット上に公開してもらうケースもある。論文の発表は、新たな知識や技術を社会に広める出発点であり、重要なプロセスだと言えよう。しかし、近年は、それら学術誌の購読料が値上がりし、大学が負担に苦しんでいる。全国の大学が２０２１年度に支払った購読料は電子版だけで３２９億円に上り、１０年前の１・５倍に増えた。出版社側は「論文数の増加で編集費用が増えている」などと説明しているが、大学側は限りある研究費を圧迫し、研究力の低下につながると懸念している。論文の半数近くは、科学誌「ネイチャー」を発行する独企業など欧米の大手３社が発行する学術誌に掲載されている。寡占状態で価格競争が起きにくいため、大学側は値段が高くても、購読を続けざるを得ないのが実情だ。そのため政府は、公的資金を投じた研究の論文は政府系のサーバーに提出して無料公開することや、掲載料を補助することなどを検討している。国が対策に本腰を入れたことは評価できる。ただ、国立大などが論文を公開するために設けているサイトは、大手学術誌ほどの影響力はない。各大学のサイトを集約したとしても、世界に認知してもらうのは容易ではないだろう。また、掲載料の補助は、掲載費を捻出できない若手研究者らの助けにはなっても、公的資金が国外に流出する点は変わらない。根本的な解決策とは言い難い。優位な立場にある出版社との交渉は大学には難しい。欧州では国を代表するチームが交渉を主導しているという。日本も交渉を大学の現場任せにせず、国主導で交渉力のある体制を整えるべきだ。出版社は、論文やデータを広く利用できるようにすることで、研究活動に貢献している。利益の追求だけでなく、学術界の発展を持続的に支えられるビジネスの形を目指すことも重要ではないか。,2023/05/26,学術誌の高騰研究力の低下を招きかねない
